cur_bw_cam;cur_bw_hr;cur_bw_dht;cur_delay_cam;cur_delay_hr;cur_delay_dht;action;reward;next_bw_cam;next_bw_hr;next_bw_dht;next_delay_cam;next_delay_hr;next_delay_dht;next_prio_cam;next_prio_hr;next_prio_dht;next_pkt_cam;next_pkt_hr;next_pkt_dht;done
3.276.688;4.620.176;2.811.792;5.0;2.0;5.0;1;29.822;3.276.688;4.620.176;2.811.792;18.576.301.127.273.700;10.273.718.349.458.900;3.857.391.971.657.560;1;2;0;399;563;343;FALSE
3.276.688;4.620.176;2.811.792;5.0;2.0;5.0;2;29.803;3.276.688;4.620.176;2.811.792;28.795.906.029.162.500;13.349.960.316.390.300;0.5572116134275156;0;1;2;399;563;343;FALSE
3.276.688;4.620.176;2.811.792;5.0;2.0;5.0;3;29.793;3.276.688;4.620.176;2.811.792;1.835.234.126.118.370;15.652.115.264.049.800;14.269.393.613.722.200;1;1;1;399;563;343;FALSE
2.714.912;2.913.568;2.114.848;5.0;2.0;5.0;0;29.789;2.714.912;2.913.568;2.114.848;1.897.213.114.977.940;14.286.355.383.437.500;29.808.080.509.627.800;2;1;0;331;355;258;FALSE
2.714.912;2.913.568;2.114.848;5.0;2.0;5.0;1;29.797;2.714.912;2.913.568;2.114.848;23.586.240.113.390.000;11.565.884.801.878.400;3.995.295.996.294.580;1;2;0;331;355;258;FALSE
2.714.912;2.913.568;2.114.848;5.0;2.0;5.0;2;29.637;2.714.912;2.913.568;2.114.848;24.862.889.985.311.000;292.733.606.634.664;2.068.280.929.978.810;0;1;2;331;355;258;FALSE
2.714.912;2.913.568;2.114.848;5.0;2.0;5.0;3;2.982;2.714.912;2.913.568;2.114.848;11.078.687.269.962.500;12.824.312.386.991.300;2.998.109.643.283.450;1;1;1;331;355;258;FALSE
2.714.912;2.913.568;2.114.848;5.0;2.0;5.0;0;2.964;2.714.912;2.913.568;2.114.848;15.225.530.496.325.200;29.369.285.652.328.900;3.600.193.387.949.180;2;1;0;331;355;258;FALSE
2.714.912;2.913.568;2.114.848;5.0;2.0;5.0;1;29.881;2.714.912;2.913.568;2.114.848;14.553.370.446.019.700;0.5303560711744459;3.703.538.254.839.400;1;2;0;331;355;258;FALSE
2.714.912;2.913.568;2.114.848;5.0;2.0;5.0;2;29.713;2.714.912;2.913.568;2.114.848;3.145.755.844.443.760;21.631.943.761.124.000;0.7484271118337933;0;1;2;331;355;258;FALSE
2.714.912;2.913.568;2.114.848;5.0;2.0;5.0;3;29.654;2.714.912;2.913.568;2.114.848;29.657.558.606.099.100;26.537.141.115.394.000;2.124.630.242.269.630;1;1;1;331;355;258;FALSE
3.389.488;474.168;2.763.312;5.0;2.0;5.0;0;29.697;3.389.488;474.168;2.763.312;19.856.562.508.053.500;23.335.874.233.950.600;30.241.540.562.058.200;2;1;0;413;578;337;FALSE
3.389.488;474.168;2.763.312;5.0;2.0;5.0;1;29.703;3.389.488;474.168;2.763.312;2.095.214.193.575.560;22.296.282.471.567.100;32.041.614.719.797.800;1;2;0;413;578;337;FALSE
3.389.488;474.168;2.763.312;5.0;2.0;5.0;2;29.762;3.389.488;474.168;2.763.312;30.779.377.095.749.100;15.434.592.377.518.000;2.209.091.423.571.390;0;1;2;413;578;337;FALSE
3.389.488;474.168;2.763.312;5.0;2.0;5.0;3;29.722;3.389.488;474.168;2.763.312;22.735.618.293.399.100;2.192.211.323.464.300;13.392.428.621.895.500;1;1;1;413;578;337;FALSE
3.822.872;5.602.584;3.625.752;5.0;2.0;5.0;0;29.769;3.822.872;5.602.584;3.625.752;12.234.875.149.311.800;17.288.013.779.926.000;3.401.785.897.870.620;2;1;0;466;683;442;FALSE
3.822.872;5.602.584;3.625.752;5.0;2.0;5.0;1;29.826;3.822.872;5.602.584;3.625.752;2.925.213.752.136.430;0.7510878016021252;4.074.928.194.410.720;1;2;0;466;683;442;FALSE
3.822.872;5.602.584;3.625.752;5.0;2.0;5.0;2;29.692;3.822.872;5.602.584;3.625.752;32.529.173.089.613.000;22.686.725.702.200.000;16.525.652.659.881.900;0;1;2;466;683;442;FALSE
3.822.872;5.602.584;3.625.752;5.0;2.0;5.0;3;29.739;3.822.872;5.602.584;3.625.752;29.924.162.576.563.500;18.773.049.144.605.700;13.132.114.951.815.100;1;1;1;466;683;442;FALSE
3.613.744;5.316.656;3.502.128;5.0;2.0;5.0;0;2.964;3.613.744;5.316.656;3.502.128;1.844.621.299.283.050;2.842.673.650.793.010;39.161.140.032.093.200;2;1;0;441;649;427;FALSE
3.613.744;5.316.656;3.502.128;5.0;2.0;5.0;1;29.699;3.613.744;5.316.656;3.502.128;1.526.121.929.532.100;2.352.944.064.678.590;3.508.467.471.846.780;1;2;0;441;649;427;FALSE
3.613.744;5.316.656;3.502.128;5.0;2.0;5.0;2;2.979;3.613.744;5.316.656;3.502.128;16.486.973.589.306.400;16.571.552.934.555.100;11.504.264.071.460.800;0;1;2;441;649;427;FALSE
3.613.744;5.316.656;3.502.128;5.0;2.0;5.0;3;29.692;3.613.744;5.316.656;3.502.128;15.656.644.824.254.300;2.613.251.646.787.380;15.455.955.786.301.400;1;1;1;441;649;427;FALSE
4.622.672;5.977.936;4.052.816;5.0;2.0;5.0;0;29.654;4.622.672;5.977.936;4.052.816;19.412.640.548.531.600;2.630.651.211.357.800;4.451.188.131.289.190;2;1;0;564;729;494;FALSE
4.622.672;5.977.936;4.052.816;5.0;2.0;5.0;1;2.972;4.622.672;5.977.936;4.052.816;30.965.846.690.345.700;1.749.419.743.797.680;4.328.073.031.384.660;1;2;0;564;729;494;FALSE
4.622.672;5.977.936;4.052.816;5.0;2.0;5.0;2;29.666;4.622.672;5.977.936;4.052.816;28.686.549.006.118.400;25.827.903.466.314.400;18.049.381.277.660.600;0;1;2;564;729;494;FALSE
4.622.672;5.977.936;4.052.816;5.0;2.0;5.0;3;2.982;4.622.672;5.977.936;4.052.816;11.277.477.280.545.800;12.830.404.027.142.600;28.974.439.023.679.400;1;1;1;564;729;494;FALSE
2.456.976;3.562.496;2.654.608;5.0;2.0;5.0;0;29.614;2.456.976;3.562.496;2.654.608;21.776.564.067.270.100;30.249.779.833.603.800;4.038.807.717.882.490;2;1;0;299;434;324;FALSE
2.456.976;3.562.496;2.654.608;5.0;2.0;5.0;1;29.854;2.456.976;3.562.496;2.654.608;27.129.368.957.210.000;0.6069692689642194;30.573.964.379.859.200;1;2;0;299;434;324;FALSE
2.456.976;3.562.496;2.654.608;5.0;2.0;5.0;2;2.969;2.456.976;3.562.496;2.654.608;2.053.443.129.754.810;2.502.242.223.471.530;18.359.457.096.326.900;0;1;2;299;434;324;FALSE
2.456.976;3.562.496;2.654.608;5.0;2.0;5.0;3;29.718;2.456.976;3.562.496;2.654.608;13.319.143.877.292.000;22.615.993.331.311.000;29.284.275.632.352.900;1;1;1;299;434;324;FALSE
2.456.976;3.562.496;2.654.608;5.0;2.0;5.0;0;2.973;2.456.976;3.562.496;2.654.608;1.031.229.038.693.630;22.063.894.145.615.000;28.556.871.425.535.200;2;1;0;299;434;324;FALSE
2.456.976;3.562.496;2.654.608;5.0;2.0;5.0;1;29.739;2.456.976;3.562.496;2.654.608;2.725.631.328.603.700;17.844.726.104.515.300;27.571.855.852.610.400;1;2;0;299;434;324;FALSE
2.456.976;3.562.496;2.654.608;5.0;2.0;5.0;2;2.971;2.456.976;3.562.496;2.654.608;30.664.102.351.120.600;2.106.676.729.249.870;18.020.089.571.013.100;0;1;2;299;434;324;FALSE
2.456.976;3.562.496;2.654.608;5.0;2.0;5.0;3;2.971;2.456.976;3.562.496;2.654.608;26.367.600.777.546.300;21.805.529.592.685.500;19.132.342.655.249.500;1;1;1;299;434;324;FALSE
4.132.136;5.738.168;4.072.232;5.0;2.0;5.0;0;2.965;4.132.136;5.738.168;4.072.232;1.030.532.968.901.190;28.998.472.039.572.300;3.979.660.083.922.140;2;1;0;504;700;497;FALSE
4.132.136;5.738.168;4.072.232;5.0;2.0;5.0;1;29.756;4.132.136;5.738.168;4.072.232;25.861.986.886.427.100;15.425.866.903.798.500;3.803.774.511.011.700;1;2;0;504;700;497;FALSE
4.132.136;5.738.168;4.072.232;5.0;2.0;5.0;2;29.643;4.132.136;5.738.168;4.072.232;1.509.819.291.408.890;31.491.476.304.670.500;11.660.066.382.307.700;0;1;2;504;700;497;FALSE
4.132.136;5.738.168;4.072.232;5.0;2.0;5.0;3;29.636;4.132.136;5.738.168;4.072.232;28.846.532.133.084.700;2.899.010.647.347.020;16.360.875.924.536.700;1;1;1;504;700;497;FALSE
4.165.592;6.044.616;4.163.032;5.0;2.0;5.0;0;29.591;4.165.592;6.044.616;4.163.032;16.322.160.689.604.500;33.968.069.207.940.000;37.151.199.785.571.900;2;1;0;508;737;508;FALSE
4.165.592;6.044.616;4.163.032;5.0;2.0;5.0;1;29.722;4.165.592;6.044.616;4.163.032;27.922.070.222.649.100;1.866.559.993.643.200;35.881.358.140.694.100;1;2;0;508;737;508;FALSE
4.165.592;6.044.616;4.163.032;5.0;2.0;5.0;2;29.658;4.165.592;6.044.616;4.163.032;30.362.718.307.870.400;269.304.013.360.789;12.095.910.259.913.600;0;1;2;508;737;508;FALSE
4.165.592;6.044.616;4.163.032;5.0;2.0;5.0;3;2.979;4.165.592;6.044.616;4.163.032;2.926.703.784.364.270;13.184.655.068.943.800;1.973.154.004.209.310;1;1;1;508;737;508;FALSE
4.016.872;6.193.032;3.969.256;5.0;2.0;5.0;0;29.758;4.016.872;6.193.032;3.969.256;0.9622629440328456;19.055.254.857.632.000;3.223.057.296.941.370;2;1;0;490;755;484;FALSE
4.016.872;6.193.032;3.969.256;5.0;2.0;5.0;1;29.728;4.016.872;6.193.032;3.969.256;2.866.730.016.636.150;18.016.074.677.045.500;34.232.607.768.407.600;1;2;0;490;755;484;FALSE
4.016.872;6.193.032;3.969.256;5.0;2.0;5.0;2;29.666;4.016.872;6.193.032;3.969.256;3.206.228.306.520.660;25.432.843.461.125.300;15.251.244.355.510.900;0;1;2;490;755;484;FALSE
4.016.872;6.193.032;3.969.256;5.0;2.0;5.0;3;29.826;4.016.872;6.193.032;3.969.256;12.791.776.601.093.800;12.113.247.159.507.800;27.193.660.113.988.300;1;1;1;490;755;484;FALSE
4.235.224;5.870.392;3.799.464;5.0;2.0;5.0;0;2.975;4.235.224;5.870.392;3.799.464;0.5272008494044331;19.530.970.846.697.500;4.452.477.975.412.020;2;1;0;516;716;463;FALSE
4.235.224;5.870.392;3.799.464;5.0;2.0;5.0;1;29.734;4.235.224;5.870.392;3.799.464;2.137.068.101.497.340;18.837.191.818.607.800;3.525.988.301.213.080;1;2;0;516;716;463;FALSE
4.235.224;5.870.392;3.799.464;5.0;2.0;5.0;2;29.664;4.235.224;5.870.392;3.799.464;2.166.586.650.441.240;2.757.320.374.646.060;1.644.697.969.926.910;0;1;2;516;716;463;FALSE
4.235.224;5.870.392;3.799.464;5.0;2.0;5.0;3;29.757;4.235.224;5.870.392;3.799.464;24.591.460.933.790.400;16.676.856.189.227.100;27.405.207.054.795.100;1;1;1;516;716;463;FALSE
3.386.352;47.836;3.672.736;5.0;2.0;5.0;0;2.974;3.386.352;47.836;3.672.736;22.580.079.819.791.100;17.740.396.238.505.500;3.734.416.306.909.690;2;1;0;413;583;448;FALSE
3.386.352;47.836;3.672.736;5.0;2.0;5.0;1;29.798;3.386.352;47.836;3.672.736;23.820.818.168.032.700;12.647.275.704.465.100;27.398.677.207.680.400;1;2;0;413;583;448;FALSE
3.386.352;47.836;3.672.736;5.0;2.0;5.0;2;29.797;3.386.352;47.836;3.672.736;30.881.099.133.500.100;13.192.085.904.229.100;0.8991262277380396;0;1;2;413;583;448;FALSE
3.386.352;47.836;3.672.736;5.0;2.0;5.0;3;29.702;3.386.352;47.836;3.672.736;23.266.807.542.913.400;23.843.726.467.539.200;12.999.667.511.927.600;1;1;1;413;583;448;FALSE
3.906.016;540.464;4.364.128;5.0;2.0;5.0;0;29.769;3.906.016;540.464;4.364.128;14.283.070.892.496.400;16.645.138.255.549.400;35.977.921.315.273.200;2;1;0;476;659;532;FALSE
3.906.016;540.464;4.364.128;5.0;2.0;5.0;1;29.781;3.906.016;540.464;4.364.128;1.728.322.035.984.850;1.486.089.228.421.740;3.557.284.063.574.660;1;2;0;476;659;532;FALSE
3.906.016;540.464;4.364.128;5.0;2.0;5.0;2;29.787;3.906.016;540.464;4.364.128;23.958.779.335.396.100;14.546.982.610.478.000;19.922.426.837.298.100;0;1;2;476;659;532;FALSE
3.906.016;540.464;4.364.128;5.0;2.0;5.0;3;29.731;3.906.016;540.464;4.364.128;29.164.884.354.374.500;19.028.752.124.512.900;2.025.808.410.432.880;1;1;1;476;659;532;FALSE
4.156.816;566.632;3.734.928;5.0;2.0;5.0;0;29.788;4.156.816;566.632;3.734.928;11.974.337.735.566.400;15.080.422.210.546.500;3.694.341.701.334.640;2;1;0;507;691;455;FALSE
4.156.816;566.632;3.734.928;5.0;2.0;5.0;1;29.797;4.156.816;566.632;3.734.928;27.203.807.208.419.000;109.528.733.996.728;38.885.999.080.714.800;1;2;0;507;691;455;FALSE
4.156.816;566.632;3.734.928;5.0;2.0;5.0;2;29.799;4.156.816;566.632;3.734.928;27.308.241.267.472.400;12.743.371.353.130.100;18.624.140.626.911.700;0;1;2;507;691;455;FALSE
4.156.816;566.632;3.734.928;5.0;2.0;5.0;3;29.805;4.156.816;566.632;3.734.928;20.307.573.969.200.000;12.554.194.551.693.200;2.876.475.339.077.070;1;1;1;507;691;455;FALSE
312.292;4.281.448;3.093.224;5.0;2.0;5.0;0;29.591;312.292;4.281.448;3.093.224;166.897.479.963.032;33.717.926.993.674.400;38.552.469.275.745.600;2;1;0;381;522;377;FALSE
312.292;4.281.448;3.093.224;5.0;2.0;5.0;1;29.769;312.292;4.281.448;3.093.224;17.166.196.596.779.100;16.416.806.840.765.300;3.245.954.622.223.450;1;2;0;381;522;377;FALSE
312.292;4.281.448;3.093.224;5.0;2.0;5.0;2;29.674;312.292;4.281.448;3.093.224;23.036.969.275.280.800;2.583.400.659.673.330;21.773.570.952.476.000;0;1;2;381;522;377;FALSE
312.292;4.281.448;3.093.224;5.0;2.0;5.0;3;29.805;312.292;4.281.448;3.093.224;1.653.916.718.540.780;1.395.184.386.061.510;2.269.497.980.202.060;1;1;1;381;522;377;FALSE
312.292;4.281.448;3.093.224;5.0;2.0;5.0;0;29.691;312.292;4.281.448;3.093.224;11.402.333.986.378.500;2.611.526.306.321.120;24.724.486.694.838.900;2;1;0;381;522;377;FALSE
312.292;4.281.448;3.093.224;5.0;2.0;5.0;1;29.767;312.292;4.281.448;3.093.224;23.075.874.501.839.000;14.582.187.772.777.200;4.135.771.230.656.970;1;2;0;381;522;377;FALSE
312.292;4.281.448;3.093.224;5.0;2.0;5.0;2;29.622;312.292;4.281.448;3.093.224;33.110.109.270.112.400;2.925.710.701.763.500;18.867.659.758.023.700;0;1;2;381;522;377;FALSE
312.292;4.281.448;3.093.224;5.0;2.0;5.0;3;29.812;312.292;4.281.448;3.093.224;15.851.237.472.702.800;14.292.448.847.972.900;13.786.494.663.504.400;1;1;1;381;522;377;FALSE
3.332.248;4.277.912;2.642.072;5.0;2.0;5.0;0;29.744;3.332.248;4.277.912;2.642.072;2.205.505.088.808.910;18.139.285.281.008.100;30.408.504.246.686.400;2;1;0;406;522;322;FALSE
3.332.248;4.277.912;2.642.072;5.0;2.0;5.0;1;29.783;3.332.248;4.277.912;2.642.072;17.079.816.940.528.600;15.568.052.329.875.900;2.735.066.003.315.600;1;2;0;406;522;322;FALSE
3.332.248;4.277.912;2.642.072;5.0;2.0;5.0;2;29.824;3.332.248;4.277.912;2.642.072;20.059.697.253.115.800;12.424.245.756.619.800;1.203.322.659.113.070;0;1;2;406;522;322;FALSE
3.332.248;4.277.912;2.642.072;5.0;2.0;5.0;3;29.767;3.332.248;4.277.912;2.642.072;17.709.470.826.613.200;17.182.331.719.024.900;2.606.561.661.425.510;1;1;1;406;522;322;FALSE
3.849.672;536.212;4.485.576;5.0;2.0;5.0;0;29.683;3.849.672;536.212;4.485.576;11.469.307.561.443.300;26.475.276.842.577.500;29.714.820.314.843.300;2;1;0;469;654;547;FALSE
3.849.672;536.212;4.485.576;5.0;2.0;5.0;1;2.974;3.849.672;536.212;4.485.576;2.000.143.714.662.280;18.453.518.767.410.000;35.028.144.449.402.200;1;2;0;469;654;547;FALSE
3.849.672;536.212;4.485.576;5.0;2.0;5.0;2;29.654;3.849.672;536.212;4.485.576;20.654.185.115.684.300;2.887.477.809.667.680;15.699.849.240.962.000;0;1;2;469;654;547;FALSE
3.849.672;536.212;4.485.576;5.0;2.0;5.0;3;29.741;3.849.672;536.212;4.485.576;2.233.196.804.890.190;2.030.536.541.557.250;11.745.936.652.909.600;1;1;1;469;654;547;FALSE
3.849.656;595.244;381.116;5.0;2.0;5.0;0;29.649;3.849.656;595.244;381.116;0.9387428946793854;29.091.433.392.919.500;4.170.154.922.473.770;2;1;0;469;726;465;FALSE
3.849.656;595.244;381.116;5.0;2.0;5.0;1;29.838;3.849.656;595.244;381.116;31.335.643.307.303.300;0.6196976742965881;37.737.372.949.384.600;1;2;0;469;726;465;FALSE
3.849.656;595.244;381.116;5.0;2.0;5.0;2;29.795;3.849.656;595.244;381.116;2.870.022.186.900.660;13.012.112.618.716.400;17.966.245.178.793.000;0;1;2;469;726;465;FALSE
3.849.656;595.244;381.116;5.0;2.0;5.0;3;29.637;3.849.656;595.244;381.116;2.636.139.080.963.370;28.283.463.318.138.200;27.314.191.877.473.600;1;1;1;469;726;465;FALSE
3.849.656;595.244;381.116;5.0;2.0;5.0;0;29.631;3.849.656;595.244;381.116;21.369.507.739.906.100;291.393.224.748.838;35.117.325.663.431.300;2;1;0;469;726;465;FALSE
3.849.656;595.244;381.116;5.0;2.0;5.0;1;2.968;3.849.656;595.244;381.116;2.243.646.892.036.670;23.155.534.873.959.800;4.318.028.761.815.740;1;2;0;469;726;465;FALSE
3.849.656;595.244;381.116;5.0;2.0;5.0;2;29.712;3.849.656;595.244;381.116;2.857.246.052.084.020;2.186.598.030.225.540;11.976.289.892.311.300;0;1;2;469;726;465;FALSE
3.849.656;595.244;381.116;5.0;2.0;5.0;3;29.789;3.849.656;595.244;381.116;2.200.954.735.660.350;14.408.609.677.642.000;2.295.428.837.524.460;1;1;1;469;726;465;FALSE
3.186.424;4.575.992;2.673.912;5.0;2.0;5.0;0;29.765;3.186.424;4.575.992;2.673.912;1.292.445.374.918.010;18.439.189.290.961.500;2.491.852.473.461.810;2;1;0;388;558;326;FALSE
3.186.424;4.575.992;2.673.912;5.0;2.0;5.0;1;29.692;3.186.424;4.575.992;2.673.912;11.392.839.751.509.800;25.069.248.062.668.300;34.446.256.326.586.000;1;2;0;388;558;326;FALSE
3.186.424;4.575.992;2.673.912;5.0;2.0;5.0;2;29.763;3.186.424;4.575.992;2.673.912;22.966.800.247.470.200;1.819.290.008.406.640;0.8904318837605547;0;1;2;388;558;326;FALSE
3.186.424;4.575.992;2.673.912;5.0;2.0;5.0;3;29.703;3.186.424;4.575.992;2.673.912;16.431.157.488.579.300;2.380.242.966.140.530;26.294.489.981.058.300;1;1;1;388;558;326;FALSE
3.070.016;4.512.832;280.224;5.0;2.0;5.0;0;29.672;3.070.016;4.512.832;280.224;0.9839900568123998;2.715.073.709.622.560;36.361.815.863.841.000;2;1;0;374;550;342;FALSE
3.070.016;4.512.832;280.224;5.0;2.0;5.0;1;29.803;3.070.016;4.512.832;280.224;15.451.121.923.350.800;1.269.095.792.970.750;3.954.281.722.909.260;1;2;0;374;550;342;FALSE
3.070.016;4.512.832;280.224;5.0;2.0;5.0;2;29.699;3.070.016;4.512.832;280.224;2.848.712.878.068.870;21.948.654.065.011.300;2.424.947.149.515.220;0;1;2;374;550;342;FALSE
3.070.016;4.512.832;280.224;5.0;2.0;5.0;3;29.677;3.070.016;4.512.832;280.224;15.890.133.900.772.100;27.379.210.677.231.600;17.178.346.192.864.300;1;1;1;374;550;342;FALSE
3.070.016;4.512.832;280.224;5.0;2.0;5.0;0;29.738;3.070.016;4.512.832;280.224;2.083.564.275.171.100;17.652.386.376.962.800;43.523.906.219.174.400;2;1;0;374;550;342;FALSE
3.070.016;4.512.832;280.224;5.0;2.0;5.0;1;2.98;3.070.016;4.512.832;280.224;2.090.919.765.461.000;11.485.126.187.957.400;43.419.040.198.261;1;2;0;374;550;342;FALSE
3.070.016;4.512.832;280.224;5.0;2.0;5.0;2;29.681;3.070.016;4.512.832;280.224;2.380.202.044.847.970;2.656.677.576.080.600;0.5610771245659163;0;1;2;374;550;342;FALSE
3.070.016;4.512.832;280.224;5.0;2.0;5.0;3;29.625;3.070.016;4.512.832;280.224;2.738.911.402.490.690;28.980.871.128.586.400;3.041.098.779.728.580;1;1;1;374;550;342;FALSE
3.759.248;5.497.488;3.753.504;5.0;2.0;5.0;0;29.715;3.759.248;5.497.488;3.753.504;21.125.121.300.813.300;21.607.291.953.793.500;27.125.379.760.006.800;2;1;0;458;671;458;FALSE
3.759.248;5.497.488;3.753.504;5.0;2.0;5.0;1;29.697;3.759.248;5.497.488;3.753.504;29.661.365.244.850.000;20.984.826.585.007.300;33.532.440.913.594.000;1;2;0;458;671;458;FALSE
3.759.248;5.497.488;3.753.504;5.0;2.0;5.0;2;29.778;3.759.248;5.497.488;3.753.504;15.562.507.809.075.100;17.960.250.414.181.400;11.222.574.116.917.300;0;1;2;458;671;458;FALSE
3.759.248;5.497.488;3.753.504;5.0;2.0;5.0;3;29.714;3.759.248;5.497.488;3.753.504;2.822.118.878.359.180;2.078.229.024.810.970;22.073.806.961.669.600;1;1;1;458;671;458;FALSE
3.759.248;5.497.488;3.753.504;5.0;2.0;5.0;0;29.704;3.759.248;5.497.488;3.753.504;0.5495837319790666;2.421.480.239.994.970;4.243.195.661.246.480;2;1;0;458;671;458;FALSE
3.759.248;5.497.488;3.753.504;5.0;2.0;5.0;1;29.854;3.759.248;5.497.488;3.753.504;2.445.352.648.771.420;0.6785577373739624;29.270.907.125.216.500;1;2;0;458;671;458;FALSE
3.759.248;5.497.488;3.753.504;5.0;2.0;5.0;2;29.775;3.759.248;5.497.488;3.753.504;152.081.275.777.885;17.614.985.112.115.000;1.826.705.734.136.380;0;1;2;458;671;458;FALSE
3.759.248;5.497.488;3.753.504;5.0;2.0;5.0;3;29.838;3.759.248;5.497.488;3.753.504;12.382.669.556.122.300;1.228.486.225.128.340;14.288.837.013.212.100;1;1;1;458;671;458;FALSE
4.150.392;6.119.032;4.074.576;5.0;2.0;5.0;0;29.739;4.150.392;6.119.032;4.074.576;14.163.983.589.842.700;2.045.725.721.929.750;28.103.770.947.931.000;2;1;0;506;746;497;FALSE
4.150.392;6.119.032;4.074.576;5.0;2.0;5.0;1;29.738;4.150.392;6.119.032;4.074.576;2.540.946.106.024.240;17.233.423.285.046.600;3.903.958.913.683.200;1;2;0;506;746;497;FALSE
4.150.392;6.119.032;4.074.576;5.0;2.0;5.0;2;29.754;4.150.392;6.119.032;4.074.576;32.806.056.024.783.300;16.991.967.427.274.400;1.088.999.879.971.880;0;1;2;506;746;497;FALSE
4.150.392;6.119.032;4.074.576;5.0;2.0;5.0;3;29.705;4.150.392;6.119.032;4.074.576;1.897.821.229.556.960;22.672.027.511.525.200;30.736.524.961.636.700;1;1;1;506;746;497;FALSE
320.212;4.880.456;2.622.512;5.0;2.0;5.0;0;29.668;320.212;4.880.456;2.622.512;21.600.078.515.718.700;2.500.838.658.835.800;38.798.138.867.936.100;2;1;0;390;595;320;FALSE
320.212;4.880.456;2.622.512;5.0;2.0;5.0;1;29.832;320.212;4.880.456;2.622.512;2.937.571.769.752.950;0.7584006325802304;3.322.781.244.561.620;1;2;0;390;595;320;FALSE
320.212;4.880.456;2.622.512;5.0;2.0;5.0;2;29.759;320.212;4.880.456;2.622.512;3.259.719.573.850.430;15.737.259.495.946.400;18.494.443.930.266.300;0;1;2;390;595;320;FALSE
320.212;4.880.456;2.622.512;5.0;2.0;5.0;3;29.758;320.212;4.880.456;2.622.512;2.557.832.182.940.450;17.417.818.202.152.100;16.417.474.509.902.900;1;1;1;390;595;320;FALSE
400.216;5.976.432;37.564;5.0;2.0;5.0;0;29.603;400.216;5.976.432;37.564;15.273.824.664.118.900;3.257.880.826.537.850;40.611.171.495.096.900;2;1;0;488;729;458;FALSE
400.216;5.976.432;37.564;5.0;2.0;5.0;1;29.743;400.216;5.976.432;37.564;24.107.987.062.015.800;1.749.475.479.873.230;33.422.022.595.577.800;1;2;0;488;729;458;FALSE
400.216;5.976.432;37.564;5.0;2.0;5.0;2;29.721;400.216;5.976.432;37.564;2.535.008.227.513.860;2.151.448.163.071.290;13.202.834.601.046.200;0;1;2;488;729;458;FALSE
400.216;5.976.432;37.564;5.0;2.0;5.0;3;29.703;400.216;5.976.432;37.564;21.210.581.130.243.100;23.353.248.620.083.400;20.950.049.982.646.200;1;1;1;488;729;458;FALSE
400.216;5.976.432;37.564;5.0;2.0;5.0;0;29.796;400.216;5.976.432;37.564;0.6510851051052395;1.551.397.304.952.310;3.608.211.663.036.050;2;1;0;488;729;458;FALSE
400.216;5.976.432;37.564;5.0;2.0;5.0;1;29.775;400.216;5.976.432;37.564;23.529.601.196.834.700;14.486.150.334.277.100;335.054.681.184.533;1;2;0;488;729;458;FALSE
400.216;5.976.432;37.564;5.0;2.0;5.0;2;29.787;400.216;5.976.432;37.564;24.143.923.685.907.300;15.527.341.542.198.700;0.9179695960478576;0;1;2;488;729;458;FALSE
400.216;5.976.432;37.564;5.0;2.0;5.0;3;29.757;400.216;5.976.432;37.564;19.017.193.086.761.400;1.884.999.314.874.320;16.744.235.798.341.000;1;1;1;488;729;458;FALSE
2.382.272;3.871.456;2.492.352;5.0;2.0;5.0;0;2.977;2.382.272;3.871.456;2.492.352;10.527.633.951.402.100;18.102.879.312.331.500;27.538.288.438.256.200;2;1;0;290;472;304;FALSE
2.382.272;3.871.456;2.492.352;5.0;2.0;5.0;1;29.662;2.382.272;3.871.456;2.492.352;29.678.082.507.925.600;2.406.417.647.273.230;3.755.687.806.467.750;1;2;0;290;472;304;FALSE
2.382.272;3.871.456;2.492.352;5.0;2.0;5.0;2;29.637;2.382.272;3.871.456;2.492.352;22.807.131.203.068.300;29.724.977.806.000.700;1.968.724.834.945.880;0;1;2;290;472;304;FALSE
2.382.272;3.871.456;2.492.352;5.0;2.0;5.0;3;29.712;2.382.272;3.871.456;2.492.352;14.511.914.451.236.600;24.725.637.077.584.200;11.221.105.342.457.300;1;1;1;290;472;304;FALSE
377.012;5.415.176;3.758.344;5.0;2.0;5.0;0;29.585;377.012;5.415.176;3.758.344;24.673.541.786.929.100;32.231.053.723.800.100;4.350.651.830.532.320;2;1;0;460;661;458;FALSE
377.012;5.415.176;3.758.344;5.0;2.0;5.0;1;29.729;377.012;5.415.176;3.758.344;12.726.121.763.608.000;20.154.833.881.379.300;4.432.295.542.341.970;1;2;0;460;661;458;FALSE
377.012;5.415.176;3.758.344;5.0;2.0;5.0;2;29.659;377.012;5.415.176;3.758.344;26.460.054.443.965.800;2.715.486.196.364.020;1.699.131.180.291.760;0;1;2;460;661;458;FALSE
377.012;5.415.176;3.758.344;5.0;2.0;5.0;3;29.698;377.012;5.415.176;3.758.344;1.483.499.305.450.740;25.179.361.904.718.000;2.082.963.811.416.980;1;1;1;460;661;458;FALSE
377.012;5.415.176;3.758.344;5.0;2.0;5.0;0;29.635;377.012;5.415.176;3.758.344;1.116.381.799.741.210;3.163.500.686.054.620;2.607.852.794.267.300;2;1;0;460;661;458;FALSE
