state,action_continuous,action_discrete,reward,next_state,raw_delay_p1,raw_delay_p2,raw_delay_p4
"[0.5453038159052049, 0.5990121518901842, 0.958401077064971, -0.8068000828857582, 0.4817581132270704, 0.27148091397381247, 1.0235184205153938, -0.5260480502399966, 0.43785535947439125, -0.19101842959214035, 0.5030481949682227, 0.26155044894795687]",0.5137695452434795,1,-13.509819677648288,"[0.002226542528559388, -0.5441318471927774, -0.7600807884969003, 1.0623115618322538, 0.26870284293432833, -0.4561198056655997, -1.0690188662991444, 1.003974788647091, 0.07815021089688608, -0.6165665588838805, -0.46956948553178895, 1.5563484091155138]",5.8646283,56.957947,6.7620654
"[0.002226542528559388, -0.5441318471927774, -0.7600807884969003, 1.0623115618322538, 0.26870284293432833, -0.4561198056655997, -1.0690188662991444, 1.003974788647091, 0.07815021089688608, -0.6165665588838805, -0.46956948553178895, 1.5563484091155138]",-0.3790512798270116,2,-13.684910408655746,"[0.4175653670336211, 0.06824408706671796, 1.5848073456462655, -0.27448505038371696, 0.008005341892421636, -0.3153160703694389, -0.1712163355376128, 0.1210134279212868, -0.3076713133532899, -0.4524917492110636, -0.32464933901751464, 0.11027153614807925]",6.501079,69.25397,6.805495
"[0.4175653670336211, 0.06824408706671796, 1.5848073456462655, -0.27448505038371696, 0.008005341892421636, -0.3153160703694389, -0.1712163355376128, 0.1210134279212868, -0.3076713133532899, -0.4524917492110636, -0.32464933901751464, 0.11027153614807925]",0.2240262998820783,1,-13.456720905205055,"[-0.05676416958979461, -0.6277356757613023, -0.08097326772370451, 1.4911412881627528, 0.34126497873909406, -0.19982210329697547, -0.877331521050771, 0.19246353462829355, -0.06780817511192219, -0.49689765993111706, -0.6446778811085774, 0.640970397025488]",6.048952,59.583237,6.709589
"[-0.05676416958979461, -0.6277356757613023, -0.08097326772370451, 1.4911412881627528, 0.34126497873909406, -0.19982210329697547, -0.877331521050771, 0.19246353462829355, -0.06780817511192219, -0.49689765993111706, -0.6446778811085774, 0.640970397025488]",-0.7895963733354556,2,-17.411621938706134,"[0.1581242693908305, 0.539370451804126, -0.02373551213952179, -0.9932811623901887, 0.2845510153100016, 0.5417713931236569, 1.6435651271571163, -0.9265074246189782, -0.4581529931987241, 1.3321944942469168, -0.5998633406180672, -1.6485527771592987]",6.0644875,94.10865,6.723019
"[0.1581242693908305, 0.539370451804126, -0.02373551213952179, -0.9932811623901887, 0.2845510153100016, 0.5417713931236569, 1.6435651271571163, -0.9265074246189782, -0.4581529931987241, 1.3321944942469168, -0.5998633406180672, -1.6485527771592987]",3.9636510629313,1,-17.11161565430513,"[-0.6344146917027653, -0.6029828045721362, 1.2804677645400433, 0.19566538257896263, 2.444226774749584, 2.3524228334451784, -0.6717096436062455, -0.9852317536301504, -1.4377520341978014, -0.9898004622028996, 0.0982571039773987, 0.7696267213793402]",6.418475,62.39937,6.9322314
"[-0.6344146917027653, -0.6029828045721362, 1.2804677645400433, 0.19566538257896263, 2.444226774749584, 2.3524228334451784, -0.6717096436062455, -0.9852317536301504, -1.4377520341978014, -0.9898004622028996, 0.0982571039773987, 0.7696267213793402]",0.1625289173843959,1,-13.817359633027076,"[0.41084825053703744, 0.46525206510512185, 0.9029380584937519, -0.7718109975631889, -0.17213047216901164, -0.23082328476420366, 0.9806141124894888, -0.30450727979487757, -0.03246755093752693, -0.603426594774693, 0.2402207588405508, 1.261807904987527]",6.3160057,85.02908,6.974775
"[0.41084825053703744, 0.46525206510512185, 0.9029380584937519, -0.7718109975631889, -0.17213047216901164, -0.23082328476420366, 0.9806141124894888, -0.30450727979487757, -0.03246755093752693, -0.603426594774693, 0.2402207588405508, 1.261807904987527]",-0.02504844367271727,0,-13.80735554513083,"[0.3858090646423649, -0.09651732720298803, -0.7958286415500135, 0.009391641980604125, -0.23075326883563932, -0.305414704354969, 0.3077950281189649, -0.20148673380867452, 0.145868501119114, -0.5357619694326201, -1.17378310592291, 1.1736261220429438]",5.8549256,75.81436,6.551027
"[0.3858090646423649, -0.09651732720298803, -0.7958286415500135, 0.009391641980604125, -0.23075326883563932, -0.305414704354969, 0.3077950281189649, -0.20148673380867452, 0.145868501119114, -0.5357619694326201, -1.17378310592291, 1.1736261220429438]",-0.035651705639781484,0,-13.452494868428563,"[-0.3390278097841101, -0.1937788142939074, 0.8272927026102752, -0.5497978454025556, 0.3862501318180848, -0.11626021046146577, 0.5959704094034984, 0.037048067219205394, -0.09195581883806798, -0.5865213833793702, 0.17839137531495966, 1.051259920954647]",6.295474,79.76112,6.956246
"[-0.3390278097841101, -0.1937788142939074, 0.8272927026102752, -0.5497978454025556, 0.3862501318180848, -0.11626021046146577, 0.5959704094034984, 0.037048067219205394, -0.09195581883806798, -0.5865213833793702, 0.17839137531495966, 1.051259920954647]",0.07329905085243943,1,-13.556013773376472,"[-0.03494334935888049, -0.6055105293686224, 0.15457821414950618, 1.3758628738559957, 0.2550449213990319, -0.37670248664253136, -0.1910280461764246, 0.6456474034437018, 0.1669238622209463, -0.5507837473713351, 1.0728518965578735, 1.2938725661705686]",6.1128855,68.982635,7.2242975
"[-0.03494334935888049, -0.6055105293686224, 0.15457821414950618, 1.3758628738559957, 0.2550449213990319, -0.37670248664253136, -0.1910280461764246, 0.6456474034437018, 0.1669238622209463, -0.5507837473713351, 1.0728518965578735, 1.2938725661705686]",-0.020999131548803944,0,-13.62744506115717,"[-1.488481556055042, -1.003508170597252, -1.317969018511679, 0.9948427337386712, 0.13006993152793458, -0.5035561554210356, 0.16602339497559532, 1.0235055522848642, 0.04838688547495123, -0.5727428107530829, 0.5638741732573677, 1.2192728523435201]",5.713206,73.8727,7.0717673
"[-1.488481556055042, -1.003508170597252, -1.317969018511679, 0.9948427337386712, 0.13006993152793458, -0.5035561554210356, 0.16602339497559532, 1.0235055522848642, 0.04838688547495123, -0.5727428107530829, 0.5638741732573677, 1.2192728523435201]",-0.6181788467014941,2,-13.627770934359482,"[0.032645011420648025, -0.06567005531241106, -1.5125884404583227, -0.3966213138002376, 0.0846399423461614, 0.0014689075318060807, 0.4285549378557305, -0.47228706014242955, 0.20232058775043854, 0.49623877044518777, -0.519549210476899, -0.9307003375566868]",5.6603823,77.46825,6.7470875
"[0.032645011420648025, -0.06567005531241106, -1.5125884404583227, -0.3966213138002376, 0.0846399423461614, 0.0014689075318060807, 0.4285549378557305, -0.47228706014242955, 0.20232058775043854, 0.49623877044518777, -0.519549210476899, -0.9307003375566868]",0.5462617850354664,1,-19.134390312379807,"[2.7220146970998944, 3.1669030918443326, -0.28000761049790773, -1.1534142057051502, -0.6044280687699041, -0.2551636859088876, 2.088601562856203, -0.7530222550097212, 2.5444920396291475, 1.0831683218150876, 2.691687242375801, -0.20529673350281344]",5.99493,100.20373,7.7094293
"[2.7220146970998944, 3.1669030918443326, -0.28000761049790773, -1.1534142057051502, -0.6044280687699041, -0.2551636859088876, 2.088601562856203, -0.7530222550097212, 2.5444920396291475, 1.0831683218150876, 2.691687242375801, -0.20529673350281344]",0.5642702772988979,1,-13.527273633732682,"[0.07100555473037266, -0.2214003528410482, 0.0018189323734877432, -0.03525745989568179, 0.27387409210228914, -0.06923404945549015, -0.9060182150733593, -0.17204019367906326, -1.3512348179052225, -0.9718317456207344, 0.25742713982232757, 0.9533447846209532]",6.0714235,59.190353,6.9799314
"[0.07100555473037266, -0.2214003528410482, 0.0018189323734877432, -0.03525745989568179, 0.27387409210228914, -0.06923404945549015, -0.9060182150733593, -0.17204019367906326, -1.3512348179052225, -0.9718317456207344, 0.25742713982232757, 0.9533447846209532]",0.08069123817076339,1,-14.462106601049241,"[0.15423492003397435, -0.5613740780398402, 0.09658517293597649, 1.4358254106877306, -1.1371373728151104, -0.7493607312764681, 1.0743957491796807, -0.24211318261929624, -0.06321115043132897, -0.6046311489147534, 1.0892577557031906, 1.212523948834558]",6.097145,86.313484,7.229214
"[0.15423492003397435, -0.5613740780398402, 0.09658517293597649, 1.4358254106877306, -1.1371373728151104, -0.7493607312764681, 1.0743957491796807, -0.24211318261929624, -0.06321115043132897, -0.6046311489147534, 1.0892577557031906, 1.212523948834558]",-0.5542914546180356,2,-13.445996194023925,"[-1.253898684825367, -0.9413322532014804, -1.9618002792100842, 1.1983738721038002, 0.35475874138918717, 0.23997391098509654, 0.238226414488015, -0.5809998763277001, -0.5564951894895042, -0.24220560853305992, -0.6885524174251372, -0.7115134926405295]",5.538457,74.86157,6.6964407
"[-1.253898684825367, -0.9413322532014804, -1.9618002792100842, 1.1983738721038002, 0.35475874138918717, 0.23997391098509654, 0.238226414488015, -0.5809998763277001, -0.5564951894895042, -0.24220560853305992, -0.6885524174251372, -0.7115134926405295]",0.06425298773459831,1,-13.594122848665007,"[-1.5085268979825115, -0.8251724029797015, 0.605235043261419, -0.9527250706148761, 0.10934413941884577, 0.5716319322813105, -0.58187625701679, -1.0552374415316883, -1.4040735052128053, -0.8264222336789473, -0.9978217992106505, -0.6121058846755373]",6.235203,63.6297,6.603759
"[-1.5085268979825115, -0.8251724029797015, 0.605235043261419, -0.9527250706148761, 0.10934413941884577, 0.5716319322813105, -0.58187625701679, -1.0552374415316883, -1.4040735052128053, -0.8264222336789473, -0.9978217992106505, -0.6121058846755373]",-0.6553722597771335,2,-18.61796923890931,"[-0.06915556523188747, -0.184165597578364, -0.9182129143376981, -0.2744771037768162, 0.1099637659252718, 0.4549372316367638, -0.5647789044335098, -0.9661614185455092, 0.15326441982397784, 2.62641639084481, -0.31709360081701765, -1.6911997647524075]",5.821708,63.86386,6.8077593
"[-0.06915556523188747, -0.184165597578364, -0.9182129143376981, -0.2744771037768162, 0.1099637659252718, 0.4549372316367638, -0.5647789044335098, -0.9661614185455092, 0.15326441982397784, 2.62641639084481, -0.31709360081701765, -1.6911997647524075]",2.2075592992369355,1,-13.6030763386033,"[0.15317141857215946, -0.09329509690159898, 0.44698244015193545, -0.22786630989077444, 0.12149165263983819, -0.11388640832806367, -0.28496235866201924, -0.23368667857497272, 0.33542639717040906, 0.12366559425456228, -0.5537273885092208, -0.43853810450580616]",6.19225,67.69614,6.736845
"[0.15317141857215946, -0.09329509690159898, 0.44698244015193545, -0.22786630989077444, 0.12149165263983819, -0.11388640832806367, -0.28496235866201924, -0.23368667857497272, 0.33542639717040906, 0.12366559425456228, -0.5537273885092208, -0.43853810450580616]",-0.5104122397982971,2,-13.79820376360282,"[-0.646865564063945, -0.7562244363575803, -1.0953347630604133, 1.1583617674649205, -0.13467462345915643, -0.6189008235150458, 0.428677604204979, 1.2284600501312293, -0.1996867248554015, 0.8444298026692583, 0.4917517940804703, -1.367541243315602]",5.7736335,77.46993,7.0501537
"[-0.646865564063945, -0.7562244363575803, -1.0953347630604133, 1.1583617674649205, -0.13467462345915643, -0.6189008235150458, 0.428677604204979, 1.2284600501312293, -0.1996867248554015, 0.8444298026692583, 0.4917517940804703, -1.367541243315602]",2.8238213018158693,1,-13.595193874922476,"[-0.6387706196964728, -0.5320717567960498, 1.4542903045745503, -0.10118782549901309, 0.1484982320963426, -0.21465209574277921, 0.007838201130319205, 0.017592188171028072, 0.08430756192469176, -0.5497725859386062, -0.26727471435676614, 1.1487671307002671]",6.465654,71.706245,6.822689
"[-0.6387706196964728, -0.5320717567960498, 1.4542903045745503, -0.10118782549901309, 0.1484982320963426, -0.21465209574277921, 0.007838201130319205, 0.017592188171028072, 0.08430756192469176, -0.5497725859386062, -0.26727471435676614, 1.1487671307002671]",-0.6796270944534633,2,-19.0049034091751,"[1.8440806857060943, 0.05465234732174775, -1.9125003913743581, 0.9842333818454857, -0.4561540611430037, 0.9644462507513397, 1.2612611386516621, -1.5580757225836712, 1.8566693601372823, 2.411538335527406, 0.38584766035675505, -1.1670002138405504]",5.551838,88.872734,7.0184164
"[1.8440806857060943, 0.05465234732174775, -1.9125003913743581, 0.9842333818454857, -0.4561540611430037, 0.9644462507513397, 1.2612611386516621, -1.5580757225836712, 1.8566693601372823, 2.411538335527406, 0.38584766035675505, -1.1670002138405504]",1.0589465955733401,1,-13.904506693010928,"[-0.29958032266533596, 0.08965496391849892, -0.5732831782141985, -0.9128316375199759, -0.32440894481853827, -0.6217779413609895, 0.3483669231327393, 0.8716365003705087, -1.3117184066643748, -0.8732718273505516, -0.1899287550098116, -0.011010207596022701]",5.915329,76.37002,6.845868
"[-0.29958032266533596, 0.08965496391849892, -0.5732831782141985, -0.9128316375199759, -0.32440894481853827, -0.6217779413609895, 0.3483669231327393, 0.8716365003705087, -1.3117184066643748, -0.8732718273505516, -0.1899287550098116, -0.011010207596022701]",0.6567301975689477,1,-13.910236132948258,"[-0.491423835297419, -0.44663477960250436, -0.21951475806723786, -0.1488126535519679, -0.3487529060063383, -0.6855241307765093, -0.18759740426010552, 1.2558882247908123, 0.18325614796413542, -0.5742622863150584, -0.513141698887184, 1.4650772484189922]",6.011349,69.02962,6.7490077
"[-0.491423835297419, -0.44663477960250436, -0.21951475806723786, -0.1488126535519679, -0.3487529060063383, -0.6855241307765093, -0.18759740426010552, 1.2558882247908123, 0.18325614796413542, -0.5742622863150584, -0.513141698887184, 1.4650772484189922]",-0.4448688678088901,2,-13.708831623385114,"[0.21510568450574782, -0.4023910825122284, 1.864923995539219, 0.7181672230840087, -0.014150987425593523, -0.6450034184714689, 0.16361825834212598, 1.6625670570295654, 0.04805113027302954, -0.17250243509980293, -0.002545246354215601, -0.1914893719731462]",6.5771084,73.83976,6.902023
"[0.21510568450574782, -0.4023910825122284, 1.864923995539219, 0.7181672230840087, -0.014150987425593523, -0.6450034184714689, 0.16361825834212598, 1.6625670570295654, 0.04805113027302954, -0.17250243509980293, -0.002545246354215601, -0.1914893719731462]",-0.3697779525660683,2,-14.01289096853827,"[-0.8377709474802526, -0.7206383922418257, 1.2057103298110698, 0.3881616322548125, -0.486757157386379, -0.7137475981564836, 1.2019626190801318, 1.156086729475009, -0.34139533805776795, 0.09946890917257471, -0.11459995051963881, -0.9558767173078317]",6.3981843,88.0606,6.8684425
"[-0.8377709474802526, -0.7206383922418257, 1.2057103298110698, 0.3881616322548125, -0.486757157386379, -0.7137475981564836, 1.2019626190801318, 1.156086729475009, -0.34139533805776795, 0.09946890917257471, -0.11459995051963881, -0.9558767173078317]",-0.4732814908535965,2,-18.565828319711187,"[-0.8004163186388588, 0.9097683694584889, -0.7526369880796439, -1.705915949906484, 0.23174071108559585, 1.8397741157130911, 0.29348577943213483, -1.528931761486781, 0.09543955502515847, 1.8846809520746424, 0.7857245016245433, -1.5724512575376428]",5.8666487,75.618385,7.1382513
"[-0.8004163186388588, 0.9097683694584889, -0.7526369880796439, -1.705915949906484, 0.23174071108559585, 1.8397741157130911, 0.29348577943213483, -1.528931761486781, 0.09543955502515847, 1.8846809520746424, 0.7857245016245433, -1.5724512575376428]",1.6210688603547498,1,-13.954270225133538,"[0.07061102999453811, -0.15601243908365964, -2.046865704835611, -0.18445815788406592, -0.3662851447854654, 0.2102834466924594, 1.7259326600497813, -1.093366725292902, 0.09796606193820992, 0.003402082705980028, 0.7615309898659168, -0.46008934355235886]",5.5153685,95.23673,7.131001
"[0.07061102999453811, -0.15601243908365964, -2.046865704835611, -0.18445815788406592, -0.3662851447854654, 0.2102834466924594, 1.7259326600497813, -1.093366725292902, 0.09796606193820992, 0.003402082705980028, 0.7615309898659168, -0.46008934355235886]",-0.6465070546530141,2,-16.985217865112183,"[2.8718290180704504, 2.6162522276530424, 0.30786066938585555, -0.9497569483187155, 2.6328595023234427, 0.23913878385479287, 0.06654974761756124, 1.1196327533709203, 2.9181817741915954, 6.687304068322282, -0.025517453435287957, -1.6228661123859596]",6.1544895,72.51034,6.8951387
"[2.8718290180704504, 2.6162522276530424, 0.30786066938585555, -0.9497569483187155, 2.6328595023234427, 0.23913878385479287, 0.06654974761756124, 1.1196327533709203, 2.9181817741915954, 6.687304068322282, -0.025517453435287957, -1.6228661123859596]",0.5060102339336101,1,-13.561680227235282,"[-0.12102543198313252, 0.44877768194118745, -0.735318472814668, -1.1023948255536151, 0.14521652009660826, -0.3799524817788127, -0.3467387384883588, 0.5095071220075801, -0.1232867608287289, 0.7874714411812588, -1.1970399504056126, -1.301157172478418]",5.8713493,66.85007,6.5440574
"[-0.12102543198313252, 0.44877768194118745, -0.735318472814668, -1.1023948255536151, 0.14521652009660826, -0.3799524817788127, -0.3467387384883588, 0.5095071220075801, -0.1232867608287289, 0.7874714411812588, -1.1970399504056126, -1.301157172478418]",2.5439749906595224,1,-18.729323334452598,"[0.056083187388539193, 1.1538401991903682, -0.8541252707433408, -1.3795113673555492, -0.049905676021424636, -0.5001863748343284, 0.09014403576994003, 0.7170495606946168, 0.5160243546392808, -0.41653306367395965, -0.0679374359022732, 1.1346594495455806]",5.8391027,72.83348,6.8824263
